분위기나 맛이 디테일에 신경을 많이 쓰시는 듯 힌다 커스터드크로와상은 엄청나게 맛있다기보다는 기본에 충실한 느낌 바삭한 크로와상과 크림이 잘 어울린다 결론은 맛있다 다른 빵들도 맛보고 싶다 재방문 의사 있음,ok
정말 맛있어서 기분 좋은 동시에 직원들 불친절해서 기분 나쁜ㅎㅎ 가까운 곳에 있는데도 이제야 가 본 이유는 한 번은 전화로 룸 반 정도 막혀있는 단체석 예약하려고 했는데 너무 불친절하고 기분 나쁘게 응대하더니 바쁘다고 나중에 전화하라고 끊어버려서 이전에 한 번은 모르고 갔는데 모 방송 직후라 웨이팅이 무지 길어서 포기 ㅠ평이 워낙 좋고 한국에서 맛있는 우동을 먹어본 경험이 거의 없어서 궁금한 마음에 갔다 ㅎㅎ 점심 시간 거의 끝날 때 갔더니 다행이 자리가 꽤 있었다 이 와중에 처음에 응대해주신 분 너무 불친절해서 나갈까 함 ㅋㅋㅋ여기가 유명한 가장 큰 이유는 쫀탱한 면발이라 그걸 제대로 느끼려면 자루우동이 좋다고 일행이 추천해줘서 그걸 시켰다 기대했던 만큼 정말 맛있었다 불친절해서 기분 나빴던게 싹 사라질 정도로 맛있었다 ㅋㅋㅋ 면발이 진짜 쫄깃쫄깃하고 탱탱한데 차게 먹으니까 그 식감이 더 극대화 되어서 좋았다 세트로 같이 나오는 스시는 그냥 그랬다 일행이 먹은 메뉴에 세트로 나온 튀김들은 맛있었다 자루우동 면발이 생각나서 자주 갈 것 같다 ㅎㅎ약간 뭔가 역삼동 ㅇㅁㄹㅇ 같은 느낌 맛있어서 가고 싶은데 불친절해서 짜증나고 그래도 기리야마는 거기에 비해서는 한참 친절한편 ㅎㅎ 아 사장님인지 매니저님인지 그 분은 친절하셨음,good
항상 가보고싶었는데 못갔던 배드파머스이번에 잇딜이 있길래 작정하고 가서 맛있게 먹고왔어요 신선한 야채를 배부르고 맛있게 먹을수 있다는 게 큰 장점입니다 분위기도 완전 힙해요 제가 먹은건 연어랑 아보카도랑 닭가슴살이 들은 샐러드와 새우샐러드인데 전자는 엄청 크리미하고 후자는 엄청깔끔해요 새우샐러드는 드레싱도 요거트라서 상큼하고 포도가 많이들어있거든요 반대로 연어아보카도 샐러드는 소스도 참깨드레싱이었어요 두개시켜서 노나드시는거 추천합니다,good
자주가는 js가든 음식맛은 압구정이좀더낫다 북경오리 사천식닭날개는강추다ㅎ,good
할라피뇨베이컨과카몰레베이컨두가지 메뉴를 시켜서 먹었다정확한 가격은 기억이 잘 안나지만 두개 세트 합쳐서 원 정도 했던 것 같다리뷰에 많은 분들이 존맛탱 이라고 해서 많이 기대했는데 내 입맛에 할라피뇨는 맛있었고 과카몰레는 글쎄같이 갔던 남자친구는 오히려 과카몰레가 더 맛있었다고 한다내가 개인적으로 할라피뇨를 좋아해서 그런지 치즈 베이컨 그리고 할라피뇨 세가지 조합이 너무 좋았었다 과카몰레는 무슨 소스를 넣은 건지 투머치 달았다아 그리고 제일 아쉬웠던 건 엄청나게 따끈따끈한 상태로 샌드위치가 나올 줄 알았는데 그냥 따듯미지근 이정도였다 치즈도 뭔가 쭉 늘어나기보다는 이미 굳어있는 느낌 이 점이 가장 아쉬웠다감자튀김은 정말 얇게 나오는데 무난하게 맛있는 감자튀김이였다,ok
한동안 탄수화물 대파티했더니 단백질이 너무나 끌렸던 것이에요 고기하면 또 술이잖아요 그래서 찾은 족발집저희는 족발 중을 주문했어요 소가 있을줄 알았는데 사이즈가 중부터 시작해서 채콤 당황  족발엔 막국수 해줘야 하는데 양이 많아서 막국수도 주문하지 못해 친구가 속상해 했어요 ㅠ족발 굉장히 소담합니다 때깔도 곱고 양도 많고요 부들부들 보드라운 식감이라 꿀떡 꿀떡 잘 넘어갔어요 술이 또 그렇게 달게 느껴지는 맛이었어요 이날 친구가 말아준 맥쏘를 아직도 잊지 못하네요그런데 ㅠ ㅠ 일단 중을 둘이 먹는다는 것 자체가 조금 힘겨웠어요 양도 많고 고기만 계속 먹어야 하는 상황이다 보니 좀 물리더라구요 ㅠ ㅠ 결국 남겼어요 세상에 고기를 남기다니 전 천벌 받을 거예요 ㅠ테이블간의 간격이 좁았던게 좀 흠이었던 것 같습니다,good
와 가격도 맛도 감탄개인적으로 플랫화이트보다는 라떼가 맛났당 암튼 감동적원이라니,good
사진이 참 맛없게 나왔네요근데 진짜 마르게리타 피자는 인생피자급 이었습니다예술적으로 쫄깃하면서 부드러운 도우에 정말 훌륭한 토마토 소스 그리고 맛있는 치즈 토핑이 어우려져서 이태리에서 먹어본 피자보다도 맛있게 먹었습니다,good
예상대로 조금 비싼 가격대의 샐러드 였어요 생각보다 배불렀지만 또 갈진 모르겠네요 음료도 같이 먹어보고 싶었는데 샐러드랑 같이 사면 좀 비싸서 못 먹어봤네요 ㅠ너무 좁은 공간에 많은 사람이 있어서 많이 시끄러웠어요,ok
이렇게 빠른 시간안에 회차를 찍을줄 몰랐다 말복대비한 몸보신 ㅎㅎㅎㅎ오리백숙의 국물은 여전히 담백했다 마치 내가 한약을 먹나 이생각이 들정도였다 ㅎㅎㅎ게다가 좋은 사람들이랑 맛있는 음식을 먹으니 그 효과는 배로 뛸수밖에 ㅎㅎㅎㅎㅎ회차 찍으러 올 때는 다른 메뉴를 시켜서 먹어봐야겠다,good
절대 먹지 않던 카레우동을 먹게해준 집카레도 진하고 우동도 면발이 잘살아있다,good
빵은 너무 맛있어서 다 먹은 접시 사진을 올렸다 파스타를 먹으면서 만드는 사람으로서 둘다 매우 만족스러운 식당이다 가격도 퀄리티에 알맞으며 양도 와인과 같이 곁들면 적당하다 파스타 크림에 명란을 잘 블렌딩 하시는데 밸런스가 매우 좋다 리조또도 한국적인 맛이 좀 강하지만 색다르게 맛있다 맛이 오래 기억나는 곳,good
다운타우너 진작 갔어야 할 곳인데 이제야 다녀왔네요ㅋㅋ 작년 여름에 다운타우너 한남점 웨이팅 줄 서있는 거 보고 겁먹어서 아예 도전 안 하고 있다가 한겨울이 돼서야 청담점 다운타우너 도전 인스타용 비주얼 깡패 버거 아닐까 걱정했지만 크으 쓸데없는 의심이었네요 ㅋㅋㅋㅋ 비주얼도 맛도 매장 분위기도 좋아요 꾸욱 일요일 시 웨이팅 분 정도 했어요 테이블 회전율이 빨라서 생각보다 오래 안 기다렸어요 아직 못가신 분들 갈 예정일 분들 어서어서 다운타우너 버거 냠냠하러 꼬우,good
드디어 가본 목포집 가로수길에 어울리는 듯 어울리지 않는 허름한 분위기인데 안에 자리가 비어있는 틈이 없이 사람이 계속 들어온다 꽤나 자리 사이가 좁은편이라 들어가고 나갈때는 조금 불편할 수 있음 주의닭도리탕 인분 달달보다는 매콤에 가까운 닭도리탕 원래는 꾹 참고 볶음밥 먹으려고 했는데 국물 한숟갈 떠 먹어보고는 흰쌀밥 생각이 간절해져서 결국 쌀밥도 시켰어요 ㅎㅎ 처음에는 맵다고 느껴지지만 먹다보면 그 칼칼한 국물이 너무 매력적으로 느껴짐 야들야들한 고기랑 푹 익은 감자를 국물에 꼭 찍먹하셔야 됩니다볶음밥 국물 먹을때부터 볶음밥이 맛없을 수 없을거란 걸 알았기에 ㅎㅎ 주문 마지막 피날레까지 완벽한 식사였어요가격도 저렴하고 맛도 있어서 종종 방문할 것 같네용 ㅎㅎ,good
비싸고 양은 많은 편 아니지만너무 맛있다 특히 호무랑 롤이랑 쭈꾸네 우동 여기 우동은 특히 졸깃졸깃해서 좋다 분위기도 좋아서 가끔 데이트 혹은 가족식사하기 좋을거 같다,good
분위기는 어디와 견주어도 지지않음 칵테일도 서울을 테마로한 것들이 재미있음 칵테일 맛도 당연히 훌륭함 데려간 사람들 모두 만족,good
맥주들은 확실히 퀄도 좋지만 버거랑 잘 어울릴 녀석들로 잘 골랐다는 생각 화수브루어리의 흑맥주가 예컨대 탁월한 셀렉트인 듯버거는 좀 더 복잡한 애들말고 제일 단순한 바스버거를 먹었는데 저렴한 가격을 생각하면 제법 괜찮은 퀄리티지만 패티가 육향이 더 풍부하고 진했으면 훨씬 즐길만 했을 거라고 생각한다 상대적으로 충분히 풍부하지 못했다고 생각 빵은 좋은 걸 쓰긴 했는데 버거의 구성을 생각하면 너무 달고 부드러운데 차라리 좀 더 표준적인 녀석이 나을 수도 있겠다다만 이 가게는 좀 더 풍성한 곁들임이 있는 메뉴들이 궁금하긴 한다 위에서 말한 요소들이 나름대로 다른 구성을 뒷받침하기 위해 배치된 것일 수도 있으니참고로 리필가능한 감자튀김도 맛이 매우 좋다요컨대 버거의 맛만 보면 솔직히 대만족은 아니다 하지만 재방문 의사도 매우 있고 가성비는 아주 뛰어나다,ok
저온숙성된 최상급 한우를 맛볼수 있는 곳으로 최상의 맛을 느낄수 있도록 정성스럽게 구워주는 서비스도 만족스럽다 고기 뿐 미나리찹쌀 누룽지맛도 별미다 주류는 일체 판매하지 않으나 대신 콜키지가 무료,good
년을 바라보는 정통 프렌치 코스의 정수 팔레드 고몽 리뷰에요 도 미쉐린 등재 되어있네요 프렌치 코스를 자주 접해보지 않아서 전문 감상평을 쓰긴 어렵지만 앙뜨레부터 다음음식은 뭐가 나올지 가늠이 안되는 즐거운 시간이었어요 이태리는 아주맛이있어도 어떤맛일지 예상이 되자나요 ㅎㅎ 시에 시작하여 마지막 디저트까지 마치니 총 시간 분이 소요되었고 서빙부터 인테리어 분위기옆에 계모임아줌마들때문에 좀 시끄러웠지만 거의 완벽했던 시간이었습니다 디너 원인 명이었고 메뉴별 추가금액 만원정도 지불  뉴질랜드 피노누아 레드와인  bottle 원 만원정도 나왔지만 년 마무리하는 뜻깊은 시간이었습니다,good
디아볼라감베리레몬에이드를 시켜서 먹었다 감베리는 처음에 먹을때 뭔가 부족한 맛이라고 생각했는데 계속 먹다보니 파스타도 식감이 쫄깃하고 새우도 맛있었다하지만 파스타 소스가 조금 더 많았으면 하는 생각이 들어 아쉬웠다 디아볼라는 도우피자의 얇기는 매우 만족했으나 고추맛이 좀 강해서 다음에는 다른 메뉴를 시켜서 먹고 싶다,ok
베이컨 과카몰레더블 트러블더티 프라이즈역시 먹을때마다 느끼는거지만 참 맛있음식빵 겉에 버터로 노릇노릇 구운 냄새 폴폴진득한 고기향쫀득한 치즈느끼함을 잡아줄 야채들,good
여기 번은 간 것같아요ㅜ원하는 케익만 자꾸 빠져서한라봉케이크는 정말 제 타입이었어요화이트초콜릿에 피스톨레한 기법을 썼는데 이게 정말 맛있게 초콜릿을 먹게 하네요ㅋㅋㅋ 이 기계가 만원정도 하는 걸로 알아서 사진 못하지만 이런식으로 무스겉을 코팅하는게 글리사쥬기법보다 더 선호하네요겉에 살짝 바삭한 식감주면서도 속은 부드럽게 떨어지는 조화가 매우 좋습니다 이 한라봉도 마찬가진데 그 안에 한라봉 퓨레로 느끼함이 오기 전에 상큼함이 입안 전체를 감싸주는 게 매우 좋았습니다다음으로 라 포레라는 케익파인애플 라임 바질의 조화인데 파인애플의 특유의 단맛을 라임과 바질로 잡아줘서 시원하고 상큼하게 먹을 수 있어서 좋았습니다 파인애플을 안 좋아해서 더욱 이 조화가 좋았던 것같아요가루하루의 무스로만 구성된 케익이 전반적으로 제가 좋아하는 스타일과 맞아 떨어져서 극호인 편입니다 전부 다 그런 건아니지만 맛있게 먹은 케익때문에 더 긍정적인 이미지로 남습니다,good
진짜진짜 맛있다ㅠㅠ 이렇게 탱탱하고 쫄깃한 우동 면발 처음이다 흑흑 카레도 너무 부드럽고 강하지 않고 맛있다 텐동은 엄청 맛있진 않고 그냥 괜찮음 텐동이랑 우동이랑 해서 세트 원 후식으로 젤리뽀 잘라놓은 듯한 젤리도 주는데 그것도 맛있다 그냥 다 맛있다ㅠㅠㅠ텐동 먹다 남은 밥에 카레 비벼먹어도 맛있다ㅠㅠㅠㅠ흐엉,good
칼로리 건강따위 개나줘버려 자극적이며 맛있으면 됨 절대 매일은 못먹음,good
기대 이하였던 쮸즈 평일 저녁에 가서 웨이팅이 길진 않았어요 이층으로 되어 있어서 저희는 테이블이 딱 두개 놓여있어 조용하고 아늑한 층에서 식사했어요 소룡포와 쇼마이 완탕면을 먹었어요 소룡포는 안에 즙이 별로 없었고 너무 빨리 식어서 만두피가 너무 맛이 없었어요 다른데서 먹은 샤오롱바오가 훨씬 맛있다는 생각이 들었어요 쇼마이는 정말 제 취향이 아니었어요 제 입맛에는 좀 짰구 약간 느끼했어요 그나마 제일 괜찮았던건 완탕면 평이했어요,bad
사진으로 보고 너무 기대해서 그런지존맛탱급은 아니였다 ㅠㅠ 같이 간 친구도 아보카도 덕후라서 평소에도 다운타우너 버거를 가장 좋아하는데생각보다 무플이라고 한번은 먹어볼 맛이라고 했음자리도 뭔가 불편하고 어수선해서 허겁지겁 먹고 나옴,ok
맛없슐랭인 나의 몇안되는 단골집이다 오픈초부터 몇번을 갔는지 모르겠음메뉴들이 전반적으로맛있는곳 초기보다 붐비지 않아서 요즘이 더 좋다,good
확장 이전 했는데 음식이 예전같지 않다고 느낌그전까지 넘맛있게 잘먹은집인데피덕후로서 맛집 하나 잃은 느낌,bad
먹을만해써용,good
딤섬이 먹고 싶을 때 여기로,good
아기자기빈티지 오묘한 키덜트 감성의 아메리칸 스타일 레스토랑 데이트 친구들 모임장소로 추천비프 몬테크리스토와 치즈 마운틴 파스타 먹고 왔어요몬테크리스토는 두툼한 고기패티와 치즈 베이컨을 넣고 매우 튀겼는데 안 맛있을 수 없는 조합이져 느끼함과 애미야 국이 짜다 물좀다오는 옵션파스타는 평범한 토마토비프 민스 베이스에 체다 치즈 슬라이스가 빼곡하게 덮여있었는데 임팩트 있는 맛은 아니었다고 합니다 네맛  앳모스피어,ok
시청쪽에 본점이 있다는 마르셀 그곳은 못가봤고 이쪽에 새로 생겼길래 방문 뭐랄까 따뜻한 식사는 잘 안 넘어갈 것 같은 아주 깔끔한 카페 인테리어였음 그리고 실제로 커피와 디저트에도 꽤 신경 쓰시는듯 우선 여러 리뷰에서 말한대로 가격은 전체적으로 이 근방 가게들에 비해 몇천원 낮게 책정되었다 내가 주문한건 감자스프 라구 딸리아뗄레와 관찰레 따야린 뭐 에피타이저를 좀 주문하려 했으나 썩 마음에 드는 것이 없고 평범하게 만족하며 먹을 수 있는 샐러드도 없어서 수프로 음 괜찮았던듯 파스타 두개 역시 걍 평범이었는데 사실 테이블이 너무나 많은 것은 아니었고 키친에도 몇분 계셨는데 음식이 너무 늦게 나왔음 그래서 좀 이미 흥미를 잃었고 파스타는 나쁜점은 딱히 없는데 그리 기억에 남지도 않는다 메뉴 아이템은 트렌디한데 전체적인 구성 등은 친밀한 옛날 느낌 좀 아다리가 안맞는 부분들이 있음커피는 원두를 선택할수 있고 소나의 디저트를 받고 있는듯 하다 매우 친절하셨고 햇빛 드는 분위기도 좋음,ok
문래동에서 맛있게 먹은 기억이 있어 방문했다 근데 여긴 그냥 그냥 괜찮은 느낌 양키스 특유의 담백한 오트밀번이 여전히 맛있었다 다만 크러스티 버거는 속안의 칠리소스가 내 취향이 아니었다 맥앤치즈가 들어간 로데오버거가 훨씬 낫다 아보카도 코울슬로는 아보카도가 너무 설익어서 괜히 시켰다 싶었던 메뉴 쬐금 먹다 결국 남김 전체적으로 문래동에서 먹었던 감동엔 못미쳤다,ok
유린기 맛이 중상사천요리 전문으러애그 프라이 얹은 짜장면 일품,good
와 진짜 암 생각없이 갔는데 당했다 계절메뉴인 소라부터 소스와 고수와 조합이 어마어마 했다 나중에 볶음밥에 같이 먹어도 좋을 듯 패킹덕은 최근 먹은 중 최고 인터콘티 마오 팔선보다 좋다 여기에 꽝꽝 얼려나오는 연태에 죽여주는 짜장면까지,good
반찬들도 정갈하고 고기가육즙이살아있어요 인생삼겹살 먹고왔습니다,good
저에게 빵의 세계를 열어준 브라운브레드브브가 이대 앞에 있던 시절에 일주일에 몇번씩 가서 사먹었었는데 도곡동으로 이사오시고 나서는 처음 가봤어요 여전히 최애 허브빵과 화이트바게트밀크잼 조합은 사랑이고 생크림스콘은 입에서 살살 녹는게 천국이네요 ㅜㅜ 짭짤해서 중독성 있는 올리브치아바타는 말할 것도 없고 햄치즈샌드위치만 있던 그 시절 생각하고 갔는데 치킨샌드위치도 있어 점심으로 먹었더니 오후 근무 내내 행복했습니다 나란 빵순이의 시작에 브브가 있었는데 지금까지 맛있는 빵을 유지해주고 있어서 감격스러웠어요,good
식전빵까지 맛있다 최고,good
라자냐를 강하게 추천드립니다 ㅎㅎㅎ 해삼물에 약한저로서는다른인기 파스타는 아라비아따 제외 조금 어려워요 ㅎㅎ수란이 곁들여진 시저샐러드 또한 강력추천드려요 베이컨이 아주 잘 구워져나와요,good
잇딜에 혹해 충동구매하게 되었습니다  가보니 인테리어가 상당히 작더라고요 인 테이블 개 인 테이블 개뿐 건대에 조만간 호점을 오픈하신다고 하네요 다행이도 시 반쯤 가니 사람이 없어서 여유롭게 착석했습니다 낭만이면과 낭만탕면 낭만두와 떼보똘을 주문했습니다낭만이면 이런 스타일의 면요리는 처음 먹어보네요 매콤한 고기고명이 상당히 인상적이었는데 처음엔 별 느낌 없이 고소하다가 스물스물 올라오는 기분 좋은 매콤함 과하고 기분나쁜 매콤함이 아닌 얼큰하고 달달한 매운맛이 정말 좋았습니다 꼬들꼬들한 에그누들과 바삭한 빵싯 아삭한 파채와의 조화도 훌륭했습니다낭만탕면은 쌀국수 국물에 칼국수면을 넣었다고 생각하시면 될 것 같아요 낭만탕면과 낭만두는 특별한 느낌은 없고 무난무난했습니다 떼보똘은 인도네시아의 국민음료라고 하는데 한국 음료 중 가장 가까운 것을 찾자면 차가운 꿀홍삼 호불호가 좀 갈릴 것 같은데 저는 음료는 차갑기만 하다면 아침햇살 빼곤 전부 다 마시기 때문에 맛있게 먹었어요압구정인걸 감안하면 꽤 가성비 좋다고 할 수 있는데 낭만탕면은 조오금 계륵인 것 같아요 원은 고기국수 먹기에 그렇게 만만한 가격은 아닌거 같고저는 잇딜로 원에 먹었지만 그렇다고 낭만이면만 먹기엔 이게 은근 매워서 시원한 국물이 땡기기도 하고 ㅋㅋㅋ 그와 별개로 낭만이면은 완전 강추합니다 매운거 잘 못 드신다면 조금 덜 맵게 해달라 하고 드셔볼 것을 추천드려요 자신 있으시다면 눈물이나면 도전해 보시길 저도 아직 엄두가 안 나는 관계로 후기 기다리겠습니다ㅎㅎ,ok
오픈한지 얼마안된 브런치집 샌프란시스코에 살때 갔던 브런치집들이 떠올랐다 브런치 이지만 헤비하지 않고 건강한 느낌 신선한 재료에 가볍게 브런치 먹고싶다면 추천하지만 취향따라 호불호가 갈릴수도 있을것같다,good
평점 높아서 믿고 갔는데 역시 맛있었어요 아쉬운 거라고는 자리가 협소함 정도에요 쉐어테이블이 하나 있고  인용 자리가 두개  인용 바가 개정도 있는데 몇명만 앉으면 바로 차서 아쉬웠어요 ㅜㅜ파티쉐분이나 주문 받는 분이나 너무 상냥하시고 분위기는 정말 딱 깔끔하고 심플한 분위기 가격대가 낮진않은데 정말 맛있게 먹고 나왔어요,good
예전부터 부대찌개인데 망플 점수가 높아서 궁금했던 집 기대가 넘 컸는지 실망도 컸다  특별한 맛은 아님  가격이 비쌈  인분 만원 고기들어간건 원  서비스는 그닥  칼칼한 국물이 아니고 흔한 부대찌개 육수에 매운맛이 빠진 버전  안에 들어간 소시지가 맛있고 찬으로 나오는 백김치 맛있었다 가까우면 가끔 가겠는데 멀리서 찾아갈 정도는 아닌곳,ok
흐음 공간은 나름 괜찮았으나 커피가 너무너무 별로였다 신맛이 강한데 산미때문에 맛없는건 아니고 뭐라 형용하기 힘든 으잉 스러운 맛이었음 타이니라떼 플랫화이트도 마찬가지 아주 못먹을 정도는 아니지만 점대 평점을 지닐만 한것은 더더욱 아닌듯 양도 많고 가격도 적당한데 기대가 넘 컸나보다 빵이나 케익류가 꽤 되던데 맛나 보였음 높은 평점으로 별로를 주려다가 그래도 널찍한 공간때매 재방문 의사는 있어서 괜찮다로,ok
회사가 역삼인지라 초창기부터 직원들은 물론 주말에 가족까지 데리고 꽤 많이 방문했습니다 항상 매니저같은 남자분만 뵙다가 최근에 처음으로 여자사장님이 직접 주문을 받는데 정말 너무 무례하시더라고요 본인ㅇ 주문 잘못받아놓고 정말 싸xx 없게 응대하더니 마지막에 케익 한조각을 서비스로 주던데 서비스고 나발이고 다시는 가고싶지 않습니다 왜 돈내고 내가 기분 상해가면서 밥을 먹어야하는지 살면서 리뷰 처음 남겨보네요 정말 가지 마세요,ok
브룩클린더버거조인트계속 가야겠다고 생각만 하던 버거점 드디어 오게 되었다 치즈스커트버거의 비쥬얼이 늘 와보고 싶다고 생각한 이유 중 하나였는데 식감도 비쥬얼도 참 좋아보였다Colin B님 리뷰의 내용을 최대한 따라서치즈스커트 버거에 패티는 goz  미디움으로 주문했다그리고 브룩클린워크는 oz  미디움 웰로 주문했다패티의 양  g Oz  g Oz굽기  Meddium  Meddium well이 두가지를 선택할 수 있다그리하여치즈스커트버거  Oz  Medium 브루클린 웍스  Oz  Medium well 하나는 세트를 추가 해 세트는 그냥 프렌치프라이음료는 탄산치즈스커트버거의 버거의 모습이 굉장히 압도적이었고 짭짤하지만 맛있었다 조금씩 뜯어먹다가 베어먹을 수 있을 만큼 남았을 때 들고 먹기 시작한다일단 번의 식감부터가 달랐다 그리고 안에 재료가 굉장히 헤비하고 맛있다 짠 느낌이 없잖아 있지만 그래도 상당히 만족스럽다 버거는 이래야지 라는 느낌 그리고 거기에 육즙 좔좔 흘러내리는 부드러운 소고기 패티이걸로 게임 끝이다두 번째 브뤀클린워크  이건 치즈스커트에 비해서 야채와 패티의 밸런스가 잡혀 있는 것이 특징이다 피클이 약간 세다 패티 미디움웰은 확실히 부드럽기보다 좀 더 확실한 존재감을 보여준다 미디움웰 또한 그 나름의 매력이 있다 어느쪽으로 하나 패티 자체가 훌륭하다프렌치프라이도 맛있다,good
솔직히 가로수길에서 가 본 커피집 중사실 많이 안가봄 커피가 가장 맘에 든다아늑한 공간도 좋고 커피도 맛있다카페 이름이 커피로스터즈 인 만큼 빵은 기대를 하지 않았기 때문에 아예 시키지 않았다커피 자체가 맛있다 원두 선택이 가능한데 둘 다 맛있다 라떼로 먹어도 좋고 아메리카노도 좋다 아 그리고 커피값이 좀 있으니 리필해서 두번 먹으면 더 좋다,good
여기 최고식당이 좁고 친절도 면에서는 글쎄지만일단 감자탕이든 닭한마리든 맛은 의심할 필요가 없다 가격도 저렴하고나중에 닭볶음탕도 먹으러 가봐야겠네신사동 주민으로부터,good
딩딤도 가고싶었지만 거리상 가까운 골드피쉬로 일요일 점심쯤 방문했는데 한 분 정도 웨이팅을 했던 것 같아요 딤섬 다 너무 맛있었구요 딤섬만 시키면 나중에 배가 많이 고플수도 있으니 주의하세요,good
스키야키나베우동원 우동도 괜찮지만 소바 맛집이라는 말이 많네요 소바는 여름철에만 하는 듯 합니다 면발도 괜찮고 국물도 깊은 맛이 나서 좋았어요 매장도 생각보다 크고 깔끔했습니다,good
대기가 길어 조금 아쉬운 곳 인테리어나 분위기가 미국버거집 같다 맛은 보장된 버거집  ㅎㅎ 다만 개인적으론 이태원 다운타우너가 맛으로는 이기는듯  다만 가로수길에서는 등 인테리어나 분위기가 재밌다 미국 버거집 펍 느낌 치즈스커트 버거가 최애 메뉴 처음에 짭조름한 치즈 부분 떼먹는게 젤 좋다 ,good
기대만큼 맛있다 목살은 육즙터지면서 부드럽고 등갈비는 뜯기쉽게 손질해 주기에 먹기 편하고 소스 묻혔다가 연탄불맛 살짝 입혀 먹는 방식도 재밌다 양념자체는 사실 많이 먹어본 맛이지만 등갈비 상태나 연탄불맛이 좋아서 더 맛있게 느껴진다 지난 번 두 시간 대기에 놀라서 이번에 시 오픈하자마자 갔더니 다행히 입장가능 ㅋ 일일이 다 구워주시고 먹는 방법도 친절히 하나하나 알려주시는 부분도 좋았다 냄새 배기는 건 감수해야 하지만 등갈비나 목살 먹으러 앞으로도 종종 들를 듯 한 맛집 개인적으론 매운맛 소스도 같이 주심 더 자주 갈 것 같음,good
치킨버거점심으로 패스트푸드 보다는 수제버거가 즐기고 싶다면 괜찮은곳,good
커피 맛있다 편집샵이 같이 있어 볼거리가 많고 공간이 특이해서 기분 좋게 머물렀다 주말엔 사람이 많아 자리잡기가 매우 어려움,good
잇딜로 다녀온 모터시티 디트로이트 스타일 피자와 감자튀김 음료 세트를 망플 덕에 할인된 가격에 즐기고 올 수 있었어요 피자는 도우가 바삭하게 구워 아니 거의 튀겨진 수준으로 나오구 위에 치즈랑 토마토소스가 낭낭히 올라가있어요 좀 짠 편이긴 한데 그렇다고 손이 안갈정도라기보단 짭짤해서 오히려 식욕을 자극하는 맛 맥주랑 딱 마시면 캬감자튀김 진짜 대ㅐ박 많이 주시는데 아무생각없이 주워먹다 보면 어느새 바닥을 보이는 아이 ㅋㅋㅋㅋ 갓 튀겨서인지 바삭함이 살아있구 찍어먹는 소스가 별미맥주 주시는 컵도 구냥 마음에 들었구 이태원까지 가기에는 너무 멀지만 맛있는 피자를 먹고싶을때 종종 들릴 것 같아요 배달도 된다구요 ,good
족발 만원 맛좋음b,good
피자가 맛있는 맛집이라고 소문났던데음 맛집이라기보다 그냥 집주변에 나쁘지 않은 파스타피자집 정도파스타가 그렇게 맛있지 않아요 피자도 성의있게 나온다는 느낌은 없구요여러번 가서 파스타 피자 리조또까지 골고루 먹어봤지만 굳이 찾아서 먹을 것 같진 않아요 올리브오일 파스타는 엑스트라버진올리브유를 사용하시는지 정확하진 않지만 올리브유 풍미가 굉장히 강해서 조금 놀랐습니다 호불호가 있을 수도 있겠다는 생각이 들었어요 직원분들이 굉장히 친절하시고 깔끔합니당,ok
재방문한 선릉역의 경천애인 다행히 예약 세이프로 육층에서 먹음 몇달전에 왔을때 보다 고기가격이 더 올랐음 들어보니 전체적으로 한우값이 계속 상승한다고 함 경천애인이 위치에 비해 그리 비싼 곳이 아니었기 때문에 오른 가격도 강남의 고기집 수준 그리고 미나리 누룽지밥에서 한우 추가가 선택이었는데 바뀜 여전히 맛있고 서빙은 친절함 개업때 부터 있던 노련한 직원분들을 만나면 서비스 자체가 매우 좋고 고기 굽기 실력도 매우 뛰어남 여의도에 분점을 낼 준비를 모두 갖추고 부동산 계약도 끝났다고 함,good
아까지고쿠나베 모찌리도후 먹었는데 둘 다 괜찮았어요분위기가 막 좋은 건 아니고 그냥 큰 술집인데안주가 기대이상으로 고퀄이네요아까지고쿠나베는 매콤해서 고추 다 빼고 먹었어요마라향이 나는데 건더기도 많고 안주로 제격입니다화장실도 실내에 깔끔하게 있고 근처에 있다면 다시 찾을 술집이네요 굿,good
맛있긴한데 너어무 느끼하다ㅠ첨엔 맛있지만 계속 먹긴 물림 ㅠ ㅠ치킨와플이 같이 먹어서 맛있는건 잘 모르겠고그냥 각자 맛있다갠적으론 너어무 느끼해서 재방문의사는 없다 ㅜ,ok
매장은 깨끗하고 좌석이 많지는 않아요 테이크아웃해서 집에서 먹었는데 부라타 치즈 진짜 감동감동감동,good
이태원 다운타우너 청담점 오픈 초 방문 사진 아보카도버거 비쥬얼도 맛도 좋아요 근처 쉑쉑이랑 감튀도 비슷 아보카도 별로 안좋아해서인지 그냥 전 맛있어도 왠지 쉑쉑이 더 끌림 ㅎㅎ,good
압구정 에서 막걸리 류 가 여기랑 달빛술담인데 여기가 압승임,good
탕수육이 정말 맛있었던 곳이었어요부먹 싫어하는 분들도 먹으면 맛있다고 할 탕슉 맛집입니다,good
